rundate,this_period,last_period,grp_cd,grp_name,apt1_apt_name,apt2_apt_name,total_pax_tp,total_pax_shd_tp,total_pax_cht_tp,total_pax_lp,total_pax_shd_lp,total_pax_cht_lp,total_pax_pc
14/03/2025 12:10,2024,2023,B,Other Reporting Airports,NORWICH,LEEDS BRADFORD,164,39,125,70,0,70,134.28571
14/03/2025 12:10,2024,2023,B,Other Reporting Airports,NORWICH,LIVERPOOL (JOHN LENNON),155,78,77,188,148,40,-17.55319
14/03/2025 12:10,2024,2023,B,Other Reporting Airports,NORWICH,MANCHESTER,85,85,0,85,85,0,0
14/03/2025 12:10,2024,2023,B,Other Reporting Airports,NORWICH,NEWCASTLE,0,0,0,102,28,74,-100
14/03/2025 12:10,2024,2023,B,Other Reporting Airports,NORWICH,TEESSIDE INTERNATIONAL AIRPORT,177,85,92,73,0,73,142.46575
14/03/2025 12:10,2024,2023,B,Other Reporting Airports,PRESTWICK,KIRKWALL,0,0,0,7,0,7,-100
14/03/2025 12:10,2024,2023,B,Other Reporting Airports,PRESTWICK,LIVERPOOL (JOHN LENNON),0,0,0,56,0,56,-100
14/03/2025 12:10,2024,2023,B,Other Reporting Airports,PRESTWICK,MANCHESTER,175,0,175,0,0,0,0
14/03/2025 12:10,2024,2023,B,Other Reporting Airports,SOUTHAMPTON,ABERDEEN,1018,1018,0,3224,3224,0,-68.42432
14/03/2025 12:10,2024,2023,B,Other Reporting Airports,SOUTHAMPTON,ALDERNEY,17223,17223,0,17307,17307,0,-0.48535
14/03/2025 12:10,2024,2023,B,Other Reporting Airports,SOUTHAMPTON,BELFAST CITY (GEORGE BEST),94344,94344,0,80284,80284,0,17.51283
14/03/2025 12:10,2024,2023,B,Other Reporting Airports,SOUTHAMPTON,BELFAST INTERNATIONAL,48147,48147,0,5242,5242,0,818.48531
14/03/2025 12:10,2024,2023,B,Other Reporting Airports,SOUTHAMPTON,BENBECULA,0,0,0,12,0,12,-100
14/03/2025 12:10,2024,2023,B,Other Reporting Airports,SOUTHAMPTON,BIRMINGHAM,86,86,0,165,0,165,-47.87879
14/03/2025 12:10,2024,2023,B,Other Reporting Airports,SOUTHAMPTON,BRIZE NORTON,130,0,130,0,0,0,0
14/03/2025 12:10,2024,2023,B,Other Reporting Airports,SOUTHAMPTON,EAST MIDLANDS INTERNATIONAL,207,56,151,122,0,122,69.67213
14/03/2025 12:10,2024,2023,B,Other Reporting Airports,SOUTHAMPTON,EDINBURGH,82589,82589,0,89152,89152,0,-7.36158
14/03/2025 12:10,2024,2023,B,Other Reporting Airports,SOUTHAMPTON,GATWICK,51,51,0,80,80,0,-36.25
14/03/2025 12:10,2024,2023,B,Other Reporting Airports,SOUTHAMPTON,GLASGOW,95573,95573,0,82284,82284,0,16.15016
14/03/2025 12:10,2024,2023,B,Other Reporting Airports,SOUTHAMPTON,GUERNSEY,94871,94871,0,97055,97055,0,-2.25027
14/03/2025 12:10,2024,2023,B,Other Reporting Airports,SOUTHAMPTON,HUMBERSIDE,74,0,74,100,0,100,-26
14/03/2025 12:10,2024,2023,B,Other Reporting Airports,SOUTHAMPTON,ISLE OF MAN,6,6,0,0,0,0,0
14/03/2025 12:10,2024,2023,B,Other Reporting Airports,SOUTHAMPTON,JERSEY,89690,89690,0,99522,99522,0,-9.87922
14/03/2025 12:10,2024,2023,B,Other Reporting Airports,SOUTHAMPTON,LEEDS BRADFORD,0,0,0,229,0,229,-100
14/03/2025 12:10,2024,2023,B,Other Reporting Airports,SOUTHAMPTON,LIVERPOOL (JOHN LENNON),379,0,379,89,0,89,325.8427
14/03/2025 12:10,2024,2023,B,Other Reporting Airports,SOUTHAMPTON,MANCHESTER,258,22,236,5824,5485,339,-95.57005
14/03/2025 12:10,2024,2023,B,Other Reporting Airports,SOUTHAMPTON,NEWCASTLE,41865,41715,150,43753,43457,296,-4.31513
14/03/2025 12:10,2024,2023,B,Other Reporting Airports,SOUTHAMPTON,NEWQUAY,0,0,0,51,51,0,-100
14/03/2025 12:10,2024,2023,B,Other Reporting Airports,SOUTHAMPTON,STANSTED,44,0,44,0,0,0,0
14/03/2025 12:10,2024,2023,B,Other Reporting Airports,SOUTHAMPTON,STORNOWAY,967,967,0,5201,5201,0,-81.40742
14/03/2025 12:10,2024,2023,B,Other Reporting Airports,SOUTHAMPTON,TEESSIDE INTERNATIONAL AIRPORT,70,0,70,105,0,105,-33.33333
14/03/2025 12:10,2024,2023,B,Other Reporting Airports,STORNOWAY,ABERDEEN,9,9,0,0,0,0,0
14/03/2025 12:10,2024,2023,B,Other Reporting Airports,STORNOWAY,BENBECULA,2105,2105,0,4249,4249,0,-50.45893
14/03/2025 12:10,2024,2023,B,Other Reporting Airports,STORNOWAY,EDINBURGH,15583,15583,0,18365,18365,0,-15.14838
14/03/2025 12:10,2024,2023,B,Other Reporting Airports,STORNOWAY,GLASGOW,64685,64685,0,59211,59211,0,9.2449
14/03/2025 12:10,2024,2023,B,Other Reporting Airports,STORNOWAY,GUERNSEY,0,0,0,205,0,205,-100
14/03/2025 12:10,2024,2023,B,Other Reporting Airports,STORNOWAY,INVERNESS,13857,13857,0,15297,15297,0,-9.41361
14/03/2025 12:10,2024,2023,B,Other Reporting Airports,STORNOWAY,MANCHESTER,2760,2760,0,1252,1252,0,120.44728
14/03/2025 12:10,2024,2023,B,Other Reporting Airports,STORNOWAY,SOUTHAMPTON,1758,1758,0,6622,6622,0,-73.45213
14/03/2025 12:10,2024,2023,B,Other Reporting Airports,SUMBURGH,ABERDEEN,126296,61955,64341,95752,58896,36856,31.89907
14/03/2025 12:10,2024,2023,B,Other Reporting Airports,SUMBURGH,DUNDEE,173,173,0,1185,1185,0,-85.40084
14/03/2025 12:10,2024,2023,B,Other Reporting Airports,SUMBURGH,EDINBURGH,37140,37140,0,36616,36484,132,1.43107
14/03/2025 12:10,2024,2023,B,Other Reporting Airports,SUMBURGH,GLASGOW,22423,22423,0,19938,19938,0,12.46364
14/03/2025 12:10,2024,2023,B,Other Reporting Airports,SUMBURGH,HEATHROW,3276,3276,0,2852,2852,0,14.86676
14/03/2025 12:10,2024,2023,B,Other Reporting Airports,SUMBURGH,INVERNESS,15699,15648,51,12760,12042,718,23.03292
14/03/2025 12:10,2024,2023,B,Other Reporting Airports,SUMBURGH,KIRKWALL,2927,2927,0,2922,2922,0,0.17112
14/03/2025 12:10,2024,2023,B,Other Reporting Airports,SUMBURGH,LONDON CITY,0,0,0,667,667,0,-100
14/03/2025 12:10,2024,2023,B,Other Reporting Airports,SUMBURGH,MANCHESTER,0,0,0,8618,8548,70,-100
14/03/2025 12:10,2024,2023,B,Other Reporting Airports,TEESSIDE INTERNATIONAL AIRPORT,ABERDEEN,9382,9382,0,14286,14224,62,-34.32731
14/03/2025 12:10,2024,2023,B,Other Reporting Airports,TEESSIDE INTERNATIONAL AIRPORT,BELFAST CITY (GEORGE BEST),0,0,0,1376,1376,0,-100
14/03/2025 12:10,2024,2023,B,Other Reporting Airports,TEESSIDE INTERNATIONAL AIRPORT,BIRMINGHAM,95,0,95,0,0,0,0
14/03/2025 12:10,2024,2023,B,Other Reporting Airports,TEESSIDE INTERNATIONAL AIRPORT,BRISTOL,222,0,222,145,0,145,53.10345
14/03/2025 12:10,2024,2023,B,Other Reporting Airports,TEESSIDE INTERNATIONAL AIRPORT,CAMBRIDGE,0,0,0,39,0,39,-100
14/03/2025 12:10,2024,2023,B,Other Reporting Airports,TEESSIDE INTERNATIONAL AIRPORT,CARDIFF WALES,252,0,252,356,0,356,-29.21348
14/03/2025 12:10,2024,2023,B,Other Reporting Airports,TEESSIDE INTERNATIONAL AIRPORT,EXETER,288,0,288,164,0,164,75.60976
14/03/2025 12:10,2024,2023,B,Other Reporting Airports,TEESSIDE INTERNATIONAL AIRPORT,FARNBOROUGH,41,0,41,40,0,40,2.5
14/03/2025 12:10,2024,2023,B,Other Reporting Airports,TEESSIDE INTERNATIONAL AIRPORT,GATWICK,47,0,47,0,0,0,0
14/03/2025 12:10,2024,2023,B,Other Reporting Airports,TEESSIDE INTERNATIONAL AIRPORT,HUMBERSIDE,0,0,0,10,0,10,-100
14/03/2025 12:10,2024,2023,B,Other Reporting Airports,TEESSIDE INTERNATIONAL AIRPORT,ISLE OF MAN,0,0,0,92,0,92,-100
14/03/2025 12:10,2024,2023,B,Other Reporting Airports,TEESSIDE INTERNATIONAL AIRPORT,JERSEY,2372,2372,0,2356,2192,164,0.67912
14/03/2025 12:10,2024,2023,B,Other Reporting Airports,TEESSIDE INTERNATIONAL AIRPORT,LUTON,90,0,90,31,0,31,190.32258
14/03/2025 12:10,2024,2023,B,Other Reporting Airports,TEESSIDE INTERNATIONAL AIRPORT,NORWICH,183,5,178,118,10,108,55.08475
14/03/2025 12:10,2024,2023,B,Other Reporting Airports,TEESSIDE INTERNATIONAL AIRPORT,OXFORD (KIDLINGTON),77,0,77,0,0,0,0
14/03/2025 12:10,2024,2023,B,Other Reporting Airports,TEESSIDE INTERNATIONAL AIRPORT,SOUTHAMPTON,159,79,80,94,0,94,69.14894
14/03/2025 12:10,2024,2023,B,Other Reporting Airports,TEESSIDE INTERNATIONAL AIRPORT,STANSTED,129,0,129,39,0,39,230.76923
14/03/2025 12:10,2024,2023,B,Other Reporting Airports,TIREE,BARRA,8,8,0,0,0,0,0
14/03/2025 12:10,2024,2023,B,Other Reporting Airports,TIREE,CAMPBELTOWN,27,27,0,74,74,0,-63.51351
14/03/2025 12:10,2024,2023,B,Other Reporting Airports,TIREE,COLL,196,196,0,194,194,0,1.03093
14/03/2025 12:10,2024,2023,B,Other Reporting Airports,TIREE,COLONSAY,72,72,0,17,17,0,323.52941
14/03/2025 12:10,2024,2023,B,Other Reporting Airports,TIREE,GLASGOW,9250,9250,0,11167,11167,0,-17.16665
14/03/2025 12:10,2024,2023,B,Other Reporting Airports,TIREE,INVERNESS,0,0,0,4,4,0,-100
14/03/2025 12:10,2024,2023,B,Other Reporting Airports,TIREE,OBAN (NORTH CONNEL),276,276,0,251,251,0,9.96016
14/03/2025 12:10,2024,2023,B,Other Reporting Airports,WICK JOHN O GROATS,ABERDEEN,9646,9646,0,10674,10674,0,-9.63088
14/03/2025 12:10,2024,2023,B,Other Reporting Airports,WICK JOHN O GROATS,FARNBOROUGH,0,0,0,34,0,34,-100
14/03/2025 12:10,2024,2023,B,Other Reporting Airports,WICK JOHN O GROATS,LUTON,23,0,23,0,0,0,0

